ad_id,event_id,ad_category,clicked
6753,52852,Food,False
6754,52862,Education,False
6755,52865,Food,False
6756,52870,Travel,False
6757,52883,Technology,False
6758,52885,Food,False
6759,52888,Education,False
6760,52890,Travel,False
6761,52893,Education,False
6762,52895,Gaming,False
6763,52897,Travel,False
6764,52905,Food,True
6765,52908,Entertainment,False
6766,52922,Fashion,False
6767,52932,Food,False
6768,52936,Gaming,False
6769,52947,Fashion,False
6770,52957,Technology,False
6771,52964,Fashion,False
6772,52987,Technology,False
6773,53005,Entertainment,False
6774,53011,Food,False
6775,53017,Finance,False
6776,53023,Travel,False
6777,53028,Food,False
6778,53031,Gaming,False
6779,53033,Gaming,False
6780,53039,Technology,False
6781,53050,Technology,False
6782,53058,Fashion,False
6783,53069,Education,False
6784,53081,Travel,False
6785,53102,Gaming,False
6786,53104,Education,False
6787,53111,Fashion,False
6788,53114,Food,False
6789,53117,Education,False
6790,53118,Finance,False
6791,53121,Education,False
6792,53122,Finance,False
6793,53134,Travel,False
6794,53219,Fashion,False
6795,53238,Entertainment,True
6796,53239,Entertainment,False
6797,53256,Gaming,False
6798,53265,Food,False
6799,53282,Entertainment,True
6800,53283,Fashion,True
6801,53285,Education,True
6802,53290,Entertainment,False
6803,53305,Gaming,False
6804,53310,Education,False
6805,53315,Finance,False
6806,53322,Finance,False
6807,53326,Travel,False
6808,53337,Food,False
6809,53340,Fashion,False
6810,53344,Food,False
6811,53352,Education,False
6812,53356,Gaming,False
6813,53373,Education,False
6814,53381,Technology,False
6815,53382,Gaming,False
6816,53385,Finance,True
6817,53392,Fashion,False
6818,53407,Finance,False
6819,53408,Fashion,True
6820,53409,Food,False
6821,53413,Finance,False
6822,53423,Education,False
6823,53427,Gaming,False
6824,53460,Technology,False
6825,53477,Entertainment,False
6826,53489,Fashion,False
6827,53501,Technology,False
6828,53516,Travel,False
6829,53517,Technology,False
6830,53533,Finance,False
6831,53552,Travel,False
6832,53562,Technology,True
6833,53570,Food,False
6834,53580,Finance,False
6835,53582,Food,False
6836,53597,Education,False
6837,53607,Finance,False
6838,53617,Travel,False
6839,53618,Entertainment,False
6840,53626,Entertainment,False
6841,53630,Technology,False
6842,53631,Gaming,False
6843,53681,Finance,False
6844,53684,Technology,False
6845,53691,Gaming,False
6846,53704,Travel,False
6847,53712,Travel,False
6848,53717,Technology,False
6849,53719,Food,False
6850,53720,Fashion,True
6851,53736,Technology,False
6852,53744,Food,False
6853,53746,Education,False
6854,53747,Gaming,True
6855,53755,Fashion,False
6856,53771,Technology,False
6857,53782,Food,False
6858,53784,Gaming,False
6859,53790,Technology,False
6860,53792,Education,False
6861,53796,Entertainment,False
6862,53801,Travel,False
6863,53805,Education,False
6864,53827,Education,False
6865,53828,Finance,False
6866,53843,Entertainment,False
6867,53855,Fashion,False
6868,53865,Education,True
6869,53873,Fashion,False
6870,53881,Entertainment,False
6871,53884,Finance,True
6872,53885,Finance,False
6873,53897,Food,False
6874,53918,Technology,False
6875,53921,Fashion,False
6876,53931,Finance,False
6877,53935,Finance,False
6878,53943,Technology,False
6879,53958,Gaming,False
6880,53962,Education,True
6881,53965,Technology,False
6882,53966,Travel,False
6883,53971,Travel,False
6884,53998,Travel,False
6885,54005,Technology,False
6886,54014,Gaming,False
6887,54016,Entertainment,False
6888,54020,Entertainment,False
6889,54021,Gaming,True
6890,54034,Food,False
6891,54036,Finance,True
6892,54037,Technology,False
6893,54042,Entertainment,False
6894,54052,Travel,False
6895,54058,Food,False
6896,54060,Fashion,True
6897,54061,Education,False
6898,54070,Education,False
6899,54074,Technology,False
6900,54075,Entertainment,False
6901,54093,Education,False
6902,54096,Travel,False
6903,54104,Food,False
6904,54107,Technology,False
6905,54113,Finance,False
6906,54117,Food,False
6907,54132,Food,False
6908,54149,Entertainment,False
6909,54156,Food,False
6910,54160,Education,False
6911,54163,Fashion,False
6912,54170,Food,False
6913,54203,Education,False
6914,54205,Education,False
6915,54207,Food,False
6916,54226,Travel,False
6917,54242,Food,False
6918,54261,Gaming,False
6919,54262,Food,False
6920,54269,Education,False
6921,54280,Fashion,False
6922,54295,Entertainment,False
6923,54313,Fashion,False
6924,54319,Fashion,False
6925,54340,Education,True
6926,54370,Fashion,False
6927,54383,Education,False
6928,54395,Education,False
6929,54398,Gaming,False
6930,54402,Entertainment,False
6931,54405,Travel,False
6932,54417,Education,False
6933,54425,Travel,True
6934,54437,Education,False
6935,54441,Education,False
6936,54446,Food,False
6937,54449,Entertainment,False
6938,54451,Gaming,False
6939,54508,Technology,False
6940,54515,Food,True
6941,54524,Technology,False
6942,54525,Finance,False
6943,54531,Entertainment,True
6944,54532,Entertainment,False
6945,54533,Entertainment,False
6946,54534,Food,True
6947,54545,Finance,False
6948,54546,Fashion,True
6949,54551,Travel,False
6950,54567,Food,False
6951,54569,Travel,False
6952,54581,Entertainment,False
6953,54587,Education,False
6954,54597,Finance,False
6955,54610,Finance,False
6956,54616,Technology,True
6957,54628,Fashion,False
6958,54647,Travel,False
6959,54658,Fashion,False
6960,54688,Gaming,False
6961,54693,Finance,False
6962,54696,Food,False
6963,54724,Food,False
6964,54726,Gaming,False
6965,54733,Finance,False
6966,54738,Technology,False
6967,54743,Education,False
6968,54751,Technology,False
6969,54757,Education,False
6970,54761,Technology,True
6971,54792,Education,False
6972,54794,Fashion,True
6973,54796,Technology,False
6974,54808,Food,False
6975,54826,Education,True
6976,54827,Education,False
6977,54836,Food,False
6978,54839,Education,False
6979,54842,Gaming,False
6980,54846,Education,True
6981,54860,Fashion,False
6982,54863,Entertainment,False
6983,54865,Finance,False
6984,54872,Gaming,True
6985,54874,Finance,False
6986,54875,Food,False
6987,54882,Technology,False
6988,54891,Entertainment,True
6989,54907,Food,False
6990,54912,Fashion,False
6991,54916,Gaming,False
6992,54917,Technology,False
6993,54928,Fashion,False
6994,54932,Technology,False
6995,54954,Food,False
6996,54961,Fashion,False
6997,54966,Travel,False
6998,54968,Gaming,True
6999,54969,Education,False
7000,55004,Entertainment,False
7001,55009,Finance,False
7002,55011,Gaming,True
7003,55012,Fashion,False
7004,55024,Entertainment,False
7005,55040,Gaming,False
7006,55045,Technology,False
7007,55061,Fashion,False
7008,55064,Fashion,False
7009,55067,Food,False
7010,55068,Food,False
7011,55086,Food,False
7012,55088,Food,False
7013,55097,Technology,False
7014,55101,Travel,False
7015,55106,Education,False
7016,55108,Technology,False
7017,55124,Entertainment,False
7018,55136,Finance,False
7019,55140,Fashion,False
7020,55146,Fashion,False
7021,55153,Entertainment,True
7022,55154,Entertainment,False
7023,55155,Travel,True
7024,55177,Travel,False
7025,55181,Fashion,False
7026,55198,Finance,False
7027,55201,Technology,False
7028,55205,Finance,False
7029,55214,Gaming,False
7030,55219,Education,False
7031,55220,Fashion,False
7032,55227,Finance,False
7033,55233,Finance,False
7034,55237,Fashion,False
7035,55244,Travel,False
7036,55248,Fashion,False
7037,55253,Food,False
7038,55257,Education,False
7039,55260,Education,False
7040,55261,Technology,False
7041,55262,Travel,False
7042,55270,Education,False
7043,55273,Fashion,False
7044,55279,Food,False
7045,55288,Education,True
7046,55300,Education,False
7047,55301,Finance,False
7048,55302,Food,False
7049,55328,Gaming,False
7050,55330,Gaming,False
7051,55336,Education,False
7052,55341,Travel,False
7053,55353,Food,False
7054,55354,Gaming,True
7055,55361,Technology,True
7056,55365,Finance,False
7057,55375,Education,False
7058,55382,Gaming,False
7059,55384,Technology,False
7060,55396,Fashion,False
7061,55422,Gaming,False
7062,55427,Education,False
7063,55435,Fashion,False
7064,55447,Food,False
7065,55461,Technology,False
7066,55477,Education,False
7067,55478,Technology,False
7068,55499,Education,False
7069,55504,Education,False
7070,55507,Food,True
7071,55508,Education,False
7072,55509,Gaming,False
7073,55513,Entertainment,False
7074,55539,Food,False
7075,55544,Fashion,False
7076,55565,Fashion,False
7077,55569,Entertainment,False
7078,55574,Finance,False
7079,55584,Finance,False
7080,55590,Technology,False
7081,55598,Education,False
7082,55603,Travel,False
7083,55609,Finance,True
7084,55616,Entertainment,False
7085,55625,Entertainment,False
7086,55626,Technology,False
7087,55627,Gaming,False
7088,55631,Technology,False
7089,55643,Technology,False
7090,55645,Food,False
7091,55657,Fashion,False
7092,55667,Education,False
7093,55668,Education,False
7094,55672,Fashion,False
7095,55676,Finance,False
7096,55679,Travel,False
7097,55680,Finance,True
7098,55688,Food,False
7099,55692,Technology,False
7100,55702,Travel,False
7101,55710,Gaming,False
7102,55713,Finance,False
7103,55721,Food,False
7104,55738,Food,False
7105,55745,Finance,False
7106,55749,Entertainment,False
7107,55753,Technology,False
7108,55755,Fashion,False
7109,55771,Entertainment,False
7110,55774,Education,False
7111,55780,Entertainment,True
7112,55790,Travel,False
7113,55794,Gaming,False
7114,55800,Fashion,False
7115,55808,Technology,False
7116,55820,Entertainment,False
7117,55828,Fashion,False
7118,55843,Gaming,False
7119,55849,Finance,False
7120,55872,Entertainment,False
7121,55886,Fashion,False
7122,55887,Fashion,False
7123,55897,Fashion,False
7124,55914,Travel,False
7125,55922,Travel,False
7126,55925,Fashion,False
7127,55926,Entertainment,False
7128,55941,Food,False
7129,55953,Fashion,False
7130,55971,Technology,True
7131,55972,Entertainment,False
7132,55980,Technology,False
7133,55995,Gaming,False
7134,56002,Finance,False
7135,56004,Technology,False
7136,56007,Finance,False
7137,56017,Travel,False
7138,56019,Food,False
7139,56024,Technology,False
7140,56039,Travel,False
7141,56060,Gaming,False
7142,56061,Education,False
7143,56066,Gaming,False
7144,56072,Finance,False
7145,56080,Entertainment,False
7146,56095,Technology,True
7147,56099,Food,False
7148,56110,Travel,False
7149,56113,Fashion,False
7150,56118,Gaming,False
7151,56130,Technology,False
7152,56169,Food,False
7153,56175,Technology,False
7154,56184,Finance,False
7155,56196,Gaming,False
7156,56198,Gaming,True
7157,56213,Travel,False
7158,56220,Fashion,False
7159,56221,Entertainment,False
7160,56233,Finance,False
7161,56237,Food,True
7162,56243,Finance,False
7163,56247,Travel,False
7164,56249,Fashion,False
7165,56263,Finance,False
7166,56270,Education,False
7167,56274,Entertainment,True
7168,56279,Finance,False
7169,56282,Education,False
7170,56285,Technology,False
7171,56292,Travel,False
7172,56293,Finance,True
7173,56296,Entertainment,False
7174,56299,Fashion,False
7175,56304,Fashion,False
7176,56310,Education,True
7177,56321,Education,True
7178,56330,Travel,True
7179,56361,Travel,False
7180,56372,Technology,False
7181,56383,Entertainment,False
7182,56384,Technology,False
7183,56393,Education,False
7184,56396,Education,False
7185,56399,Travel,False
7186,56416,Gaming,False
7187,56425,Food,True
7188,56429,Education,False
7189,56441,Food,True
7190,56449,Entertainment,True
7191,56451,Food,False
7192,56452,Technology,False
7193,56463,Food,False
7194,56469,Food,False
7195,56472,Travel,False
7196,56473,Fashion,False
7197,56486,Food,False
7198,56493,Entertainment,False
7199,56502,Food,False
7200,56505,Technology,False
7201,56506,Education,True
7202,56512,Education,False
7203,56515,Travel,False
7204,56518,Fashion,False
7205,56541,Finance,True
7206,56554,Fashion,False
7207,56562,Finance,False
7208,56565,Gaming,False
7209,56574,Technology,False
7210,56576,Food,False
7211,56578,Travel,False
7212,56586,Travel,False
7213,56601,Entertainment,False
7214,56602,Technology,True
7215,56605,Entertainment,False
7216,56606,Food,False
7217,56608,Fashion,False
7218,56609,Technology,False
7219,56630,Finance,False
7220,56632,Entertainment,False
7221,56649,Gaming,False
7222,56654,Food,False
7223,56664,Entertainment,False
7224,56669,Finance,True
7225,56693,Finance,False
7226,56698,Fashion,False
7227,56708,Food,False
7228,56709,Travel,False
7229,56724,Travel,False
7230,56725,Entertainment,False
7231,56731,Finance,False
7232,56744,Travel,False
7233,56753,Technology,False
7234,56761,Travel,False
7235,56764,Food,False
7236,56765,Travel,False
7237,56779,Travel,False
7238,56784,Gaming,True
7239,56787,Education,True
7240,56788,Education,False
7241,56790,Education,False
7242,56794,Entertainment,False
7243,56803,Entertainment,False
7244,56812,Gaming,False
7245,56814,Gaming,False
7246,56815,Technology,False
7247,56818,Education,False
7248,56832,Gaming,False
7249,56836,Gaming,False
7250,56846,Education,False
7251,56855,Finance,False
7252,56860,Technology,False
7253,56873,Entertainment,False
7254,56891,Entertainment,False
7255,56894,Food,False
7256,56905,Finance,False
7257,56911,Food,True
7258,56922,Fashion,False
7259,56926,Food,False
7260,56930,Travel,False
7261,56933,Technology,False
7262,56936,Technology,False
7263,56940,Finance,False
7264,56956,Technology,False
7265,56966,Gaming,False
7266,56970,Fashion,False
7267,56977,Technology,False
7268,56979,Fashion,False
7269,56990,Finance,True
7270,56999,Finance,True
7271,57001,Entertainment,False
7272,57010,Entertainment,False
7273,57014,Finance,False
7274,57015,Technology,False
7275,57051,Technology,False
7276,57061,Finance,False
7277,57062,Food,True
7278,57069,Technology,False
7279,57070,Food,False
7280,57071,Entertainment,False
7281,57076,Fashion,True
7282,57086,Finance,False
7283,57092,Gaming,True
7284,57095,Fashion,False
7285,57099,Fashion,False
7286,57102,Food,False
7287,57105,Entertainment,False
7288,57121,Fashion,False
7289,57128,Gaming,True
7290,57130,Entertainment,False
7291,57135,Travel,False
7292,57141,Entertainment,False
7293,57153,Gaming,True
7294,57154,Fashion,False
7295,57160,Travel,False
7296,57163,Finance,False
7297,57180,Food,False
7298,57183,Finance,False
7299,57213,Finance,True
7300,57215,Food,False
7301,57222,Finance,False
7302,57228,Education,False
7303,57237,Travel,False
7304,57243,Food,False
7305,57255,Finance,False
7306,57265,Education,False
7307,57266,Technology,False
7308,57273,Entertainment,False
7309,57277,Travel,False
7310,57281,Gaming,False
7311,57286,Finance,False
7312,57295,Entertainment,False
7313,57296,Entertainment,False
7314,57298,Gaming,False
7315,57302,Fashion,False
7316,57313,Food,False
7317,57314,Education,False
7318,57338,Entertainment,False
7319,57340,Technology,False
7320,57342,Food,False
7321,57366,Travel,False
7322,57368,Technology,False
7323,57377,Travel,False
7324,57386,Finance,False
7325,57388,Education,True
7326,57390,Fashion,False
7327,57393,Fashion,False
7328,57409,Food,False
7329,57411,Gaming,False
7330,57419,Technology,False
7331,57431,Fashion,False
7332,57448,Education,False
7333,57449,Gaming,True
7334,57453,Travel,False
7335,57461,Technology,True
7336,57463,Entertainment,False
7337,57477,Fashion,False
7338,57486,Finance,False
7339,57490,Food,False
7340,57491,Travel,False
7341,57493,Education,False
7342,57496,Gaming,False
7343,57501,Technology,False
7344,57504,Entertainment,False
7345,57508,Food,False
7346,57511,Food,False
7347,57521,Travel,False
7348,57527,Food,False
7349,57545,Gaming,False
7350,57548,Gaming,False
7351,57557,Gaming,False
7352,57563,Food,False
7353,57569,Gaming,False
7354,57578,Travel,False
7355,57583,Gaming,False
7356,57595,Finance,False
7357,57605,Entertainment,True
7358,57612,Finance,False
7359,57626,Travel,False
7360,57628,Technology,False
7361,57637,Travel,False
7362,57642,Gaming,False
7363,57652,Entertainment,True
7364,57661,Gaming,False
7365,57676,Technology,False
7366,57677,Gaming,False
7367,57685,Technology,False
7368,57700,Gaming,False
7369,57704,Entertainment,False
7370,57708,Finance,False
7371,57709,Food,False
7372,57711,Technology,False
7373,57731,Technology,False
7374,57734,Finance,False
7375,57735,Entertainment,False
7376,57739,Education,False
7377,57766,Travel,False
7378,57769,Entertainment,True
7379,57770,Technology,False
7380,57771,Education,False
7381,57778,Gaming,False
7382,57782,Technology,False
7383,57785,Gaming,False
7384,57786,Gaming,False
7385,57788,Technology,False
7386,57790,Gaming,False
7387,57795,Finance,False
7388,57798,Entertainment,False
7389,57822,Gaming,False
7390,57845,Education,False
7391,57846,Education,False
7392,57853,Technology,False
7393,57855,Technology,False
7394,57857,Entertainment,False
7395,57860,Food,True
7396,57877,Gaming,True
7397,57881,Fashion,False
7398,57886,Gaming,True
7399,57907,Finance,False
7400,57909,Travel,False
7401,57914,Finance,False
7402,57932,Technology,False
7403,57939,Gaming,False
7404,57941,Food,False
7405,57946,Finance,False
7406,57960,Gaming,False
7407,57963,Travel,False
7408,57985,Technology,True
7409,57994,Gaming,False
7410,57999,Fashion,False
7411,58026,Education,False
7412,58031,Technology,False
7413,58038,Gaming,False
7414,58041,Finance,False
7415,58049,Education,False
7416,58050,Gaming,False
7417,58062,Gaming,False
7418,58063,Technology,False
7419,58071,Technology,False
7420,58092,Food,False
7421,58093,Finance,False
7422,58095,Gaming,False
7423,58105,Technology,False
7424,58115,Travel,False
7425,58119,Technology,False
7426,58129,Education,False
7427,58130,Education,False
7428,58133,Education,False
7429,58134,Fashion,False
7430,58137,Entertainment,True
7431,58148,Travel,False
7432,58149,Travel,False
7433,58152,Fashion,False
7434,58160,Gaming,False
7435,58179,Gaming,False
7436,58189,Food,True
7437,58194,Travel,False
7438,58206,Finance,False
7439,58211,Technology,False
7440,58213,Technology,False
7441,58217,Education,False
7442,58221,Technology,True
7443,58231,Gaming,False
7444,58244,Fashion,True
7445,58250,Finance,False
7446,58260,Travel,False
7447,58283,Technology,False
7448,58288,Finance,True
7449,58296,Entertainment,True
7450,58302,Travel,False
7451,58310,Entertainment,False
7452,58330,Technology,False
7453,58346,Travel,False
7454,58359,Fashion,False
7455,58364,Technology,False
7456,58372,Fashion,False
7457,58391,Technology,False
7458,58394,Travel,False
7459,58399,Finance,False
7460,58400,Entertainment,False
7461,58405,Gaming,False
7462,58408,Gaming,False
7463,58413,Fashion,False
7464,58415,Education,False
7465,58435,Travel,False
7466,58438,Travel,False
7467,58446,Fashion,False
7468,58450,Gaming,False
7469,58452,Entertainment,False
7470,58471,Gaming,False
7471,58472,Technology,False
7472,58493,Gaming,False
7473,58498,Fashion,False
7474,58501,Food,False
7475,58503,Fashion,False
7476,58515,Food,False
7477,58520,Food,False
7478,58531,Food,False
7479,58537,Fashion,False
7480,58541,Food,False
7481,58554,Food,False
7482,58562,Travel,False
7483,58568,Finance,False
7484,58571,Food,False
7485,58574,Technology,False
7486,58575,Gaming,False
7487,58584,Travel,False
7488,58585,Technology,False
7489,58608,Technology,False
7490,58618,Education,False
7491,58628,Entertainment,False
7492,58629,Technology,False
7493,58630,Technology,False
7494,58636,Education,False
7495,58642,Travel,False
7496,58654,Entertainment,False
7497,58666,Gaming,False
7498,58701,Fashion,False
7499,58704,Food,False
7500,58710,Fashion,False
7501,58715,Technology,False
7502,58716,Gaming,False
7503,58722,Technology,False
7504,58738,Gaming,False
7505,58741,Fashion,False
7506,58742,Finance,False
7507,58746,Fashion,False
7508,58747,Fashion,False
7509,58752,Gaming,False
7510,58762,Technology,False
7511,58766,Finance,True
7512,58779,Education,False
7513,58789,Travel,False
7514,58791,Fashion,False
7515,58814,Gaming,False
7516,58821,Gaming,False
7517,58832,Finance,False
7518,58851,Education,False
7519,58855,Food,False
7520,58856,Food,False
7521,58867,Food,False
7522,58875,Fashion,False
7523,58879,Entertainment,False
7524,58880,Entertainment,True
7525,58885,Food,False
7526,58889,Finance,False
7527,58890,Finance,False
7528,58894,Technology,False
7529,58895,Education,False
7530,58909,Technology,False
7531,58914,Fashion,False
7532,58936,Technology,False
7533,58950,Entertainment,True
7534,58954,Food,False
7535,58976,Gaming,False
7536,58987,Finance,False
7537,59012,Fashion,False
7538,59015,Food,False
7539,59017,Technology,True
7540,59021,Entertainment,False
7541,59025,Technology,False
7542,59032,Finance,False
7543,59035,Technology,False
7544,59050,Technology,False
7545,59051,Food,False
7546,59054,Education,False
7547,59055,Technology,False
7548,59057,Gaming,False
7549,59068,Gaming,False
7550,59079,Technology,False
7551,59085,Gaming,False
7552,59091,Food,False
7553,59092,Entertainment,False
7554,59095,Fashion,True
7555,59096,Finance,False
7556,59101,Technology,False
7557,59112,Technology,False
7558,59132,Technology,False
7559,59134,Gaming,True
7560,59139,Gaming,True
7561,59144,Food,False
7562,59146,Technology,False
7563,59147,Food,False
7564,59148,Travel,False
7565,59162,Food,False
7566,59167,Gaming,False
7567,59179,Entertainment,False
7568,59186,Entertainment,False
7569,59196,Education,True
7570,59201,Finance,False
7571,59208,Fashion,True
7572,59224,Fashion,False
7573,59226,Entertainment,False
7574,59232,Education,False
7575,59242,Entertainment,True
7576,59257,Entertainment,False
7577,59262,Food,False
7578,59265,Fashion,False
7579,59285,Gaming,False
7580,59296,Education,False
7581,59302,Finance,False
7582,59303,Travel,False
7583,59307,Gaming,False
7584,59315,Fashion,True
7585,59325,Travel,False
7586,59327,Travel,False
7587,59331,Food,False
7588,59394,Entertainment,False
7589,59396,Gaming,False
7590,59401,Food,True
7591,59404,Technology,False
7592,59406,Technology,False
7593,59407,Education,False
7594,59415,Technology,False
7595,59417,Fashion,False
7596,59418,Travel,False
7597,59426,Travel,True
7598,59427,Entertainment,True
7599,59433,Gaming,False
7600,59441,Gaming,False
7601,59456,Finance,True
7602,59461,Food,False
7603,59473,Technology,False
7604,59480,Gaming,False
7605,59481,Food,False
7606,59499,Fashion,False
7607,59502,Finance,False
7608,59505,Entertainment,False
7609,59511,Food,False
7610,59517,Entertainment,False
7611,59521,Gaming,False
7612,59524,Education,False
7613,59532,Gaming,False
7614,59540,Gaming,False
7615,59549,Finance,False
7616,59594,Entertainment,False
7617,59597,Finance,False
7618,59616,Entertainment,False
7619,59617,Education,False
7620,59634,Technology,False
7621,59640,Technology,True
7622,59645,Fashion,False
7623,59650,Food,False
7624,59663,Technology,False
7625,59683,Travel,False
7626,59684,Entertainment,False
7627,59690,Entertainment,False
7628,59699,Gaming,False
7629,59701,Food,False
7630,59704,Travel,False
7631,59711,Entertainment,False
7632,59714,Travel,False
7633,59715,Education,False
7634,59723,Entertainment,False
7635,59731,Gaming,False
7636,59733,Gaming,False
7637,59734,Travel,False
7638,59738,Food,False
7639,59742,Travel,False
7640,59749,Travel,False
7641,59753,Travel,False
7642,59759,Finance,False
7643,59785,Travel,False
7644,59788,Food,False
7645,59804,Travel,False
7646,59828,Food,False
7647,59831,Gaming,False
7648,59835,Gaming,False
7649,59846,Travel,False
7650,59852,Finance,False
7651,59859,Gaming,False
7652,59862,Food,False
7653,59871,Technology,False
7654,59882,Food,False
7655,59885,Gaming,False
7656,59889,Gaming,False
7657,59896,Travel,False
7658,59920,Gaming,False
7659,59924,Food,True
7660,59933,Fashion,False
7661,59941,Travel,False
7662,59950,Fashion,True
7663,59969,Technology,False
7664,59971,Entertainment,False
7665,59974,Fashion,False
7666,59993,Technology,False
7667,59996,Finance,False
7668,59999,Entertainment,False
7669,60005,Technology,False
7670,60009,Entertainment,False
7671,60019,Travel,False
7672,60028,Food,False
7673,60036,Gaming,False
7674,60040,Gaming,True
7675,60043,Gaming,False
7676,60046,Food,True
7677,60060,Fashion,False
7678,60062,Technology,False
7679,60064,Fashion,False
7680,60069,Gaming,False
7681,60080,Technology,False
7682,60086,Travel,False
7683,60093,Fashion,False
7684,60097,Gaming,True
7685,60105,Technology,True
7686,60109,Education,False
7687,60111,Technology,False
7688,60117,Food,False
7689,60118,Travel,False
7690,60126,Gaming,False
7691,60131,Food,False
7692,60138,Gaming,False
7693,60155,Technology,False
7694,60161,Finance,False
7695,60173,Entertainment,False
7696,60180,Fashion,False
7697,60187,Travel,False
7698,60190,Gaming,False
7699,60198,Gaming,False
7700,60222,Finance,False
7701,60228,Education,False
7702,60229,Technology,True
7703,60230,Fashion,False
7704,60233,Technology,False
7705,60244,Finance,False
7706,60248,Fashion,False
7707,60256,Education,False
7708,60272,Travel,False
7709,60290,Travel,False
7710,60312,Travel,False
7711,60333,Gaming,True
7712,60335,Gaming,False
7713,60348,Travel,False
7714,60350,Finance,False
7715,60353,Education,False
7716,60355,Food,False
7717,60359,Gaming,True
7718,60367,Finance,False
7719,60370,Gaming,False
7720,60371,Finance,False
7721,60378,Gaming,False
7722,60389,Technology,False
7723,60399,Gaming,True
7724,60413,Fashion,False
7725,60415,Travel,False
7726,60428,Technology,False
7727,60432,Fashion,False
7728,60436,Travel,False
7729,60455,Fashion,False
7730,60464,Finance,True
7731,60468,Food,False
7732,60474,Gaming,True
7733,60477,Fashion,False
7734,60483,Education,False
7735,60493,Technology,False
7736,60506,Fashion,False
7737,60529,Fashion,False
7738,60534,Travel,False
7739,60541,Gaming,False
7740,60544,Finance,False
7741,60558,Technology,False
7742,60563,Entertainment,False
7743,60579,Gaming,False
7744,60590,Travel,False
7745,60593,Finance,False
7746,60614,Food,False
7747,60616,Education,True
7748,60628,Food,False
7749,60639,Education,False
7750,60642,Gaming,False
7751,60643,Technology,False
7752,60652,Gaming,False
7753,60657,Technology,False
7754,60662,Travel,False
7755,60663,Gaming,False
7756,60664,Finance,False
7757,60682,Entertainment,False
7758,60685,Finance,False
7759,60686,Finance,False
7760,60707,Finance,True
7761,60710,Gaming,False
7762,60715,Technology,False
7763,60722,Food,False
7764,60734,Education,False
7765,60735,Gaming,False
7766,60737,Entertainment,False
7767,60753,Food,False
7768,60763,Food,False
7769,60766,Travel,False
7770,60785,Food,False
7771,60787,Technology,False
7772,60795,Gaming,False
7773,60805,Education,False
7774,60807,Travel,False
7775,60815,Technology,False
7776,60817,Education,False
7777,60827,Technology,False
7778,60830,Entertainment,True
7779,60839,Finance,False
7780,60849,Travel,False
7781,60852,Travel,False
7782,60855,Education,False
7783,60859,Fashion,False
7784,60860,Gaming,False
7785,60861,Travel,False
7786,60863,Technology,False
7787,60864,Food,False
7788,60878,Travel,False
7789,60884,Technology,False
7790,60887,Finance,False
7791,60890,Technology,False
7792,60896,Food,False
7793,60900,Entertainment,False
7794,60902,Education,False
7795,60933,Technology,False
7796,60942,Food,False
7797,60943,Gaming,False
7798,60951,Travel,False
7799,60953,Travel,False
7800,60957,Travel,True
7801,60958,Finance,False
7802,60963,Food,False
7803,60964,Entertainment,False
7804,60968,Travel,True
7805,60986,Finance,False
7806,60995,Travel,False
7807,60998,Education,False
7808,61005,Gaming,False
7809,61041,Fashion,False
7810,61050,Technology,False
7811,61053,Travel,False
7812,61056,Fashion,False
7813,61058,Travel,False
7814,61060,Entertainment,False
7815,61066,Travel,False
7816,61070,Fashion,False
7817,61071,Food,False
7818,61089,Travel,False
7819,61094,Gaming,False
7820,61099,Entertainment,False
7821,61107,Finance,False
7822,61112,Fashion,False
7823,61113,Fashion,True
7824,61121,Travel,False
7825,61124,Entertainment,False
7826,61142,Entertainment,False
7827,61145,Education,False
7828,61147,Technology,False
7829,61153,Travel,False
7830,61157,Travel,False
7831,61160,Fashion,False
7832,61170,Finance,False
7833,61171,Education,False
7834,61174,Entertainment,False
7835,61178,Finance,False
7836,61186,Travel,False
7837,61193,Entertainment,True
7838,61206,Technology,False
7839,61226,Food,False
7840,61254,Travel,False
7841,61266,Food,False
7842,61299,Gaming,False
7843,61317,Education,True
7844,61319,Gaming,False
7845,61321,Technology,True
7846,61322,Finance,True
7847,61323,Entertainment,False
7848,61325,Fashion,False
7849,61331,Travel,False
7850,61333,Gaming,False
7851,61342,Technology,False
7852,61352,Gaming,False
7853,61363,Travel,False
7854,61365,Travel,False
7855,61367,Fashion,False
7856,61371,Fashion,False
7857,61379,Fashion,True
7858,61380,Gaming,False
7859,61386,Food,False
7860,61392,Travel,True
7861,61404,Fashion,True
7862,61413,Fashion,False
7863,61426,Entertainment,False
7864,61440,Food,True
7865,61442,Education,True
7866,61443,Food,False
7867,61446,Finance,False
7868,61448,Travel,False
7869,61449,Education,True
7870,61455,Education,True
7871,61481,Education,False
7872,61483,Technology,False
7873,61491,Education,True
7874,61493,Finance,True
7875,61495,Technology,False
7876,61500,Education,False
7877,61505,Entertainment,False
7878,61510,Finance,False
7879,61535,Fashion,False
7880,61542,Food,True
7881,61546,Gaming,False
7882,61553,Fashion,False
7883,61556,Fashion,False
7884,61565,Education,False
7885,61566,Education,False
7886,61568,Food,False
7887,61571,Food,False
7888,61579,Education,False
7889,61591,Fashion,False
7890,61593,Gaming,False
7891,61597,Travel,False
7892,61598,Finance,False
7893,61599,Fashion,False
7894,61622,Food,False
7895,61636,Education,False
